Review_Text,Detected_Language,Translation_Applied,Translated_Text,Cleaned_Text,BERT_Text,Sentiment,Label_ID,Word_Count,no,source,location,Confidence,Positive Score,Negative Score,Reason / Notes,Aspect(s),Risk Type(s),Traveller Suitability,Hotel Improvement Insight
"Toilet never Clean , Heater is not working.. Room is smelly . Toilet pipe is not good condition. its damaged...",translation_package_not_installed,False,"Toilet never Clean , Heater is not working.. Room is smelly . Toilet pipe is not good condition. its damaged...",toilet never clean heater is not working room is smelly toilet pipe is not good condition its damaged,"Toilet never Clean , Heater is not working.. Room is smelly . Toilet pipe is not good condition. its damaged...",negative,0,18,535,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.14,0.82,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Facilities, Room Comfort.","Cleanliness, Facilities, Room Comfort","Cleanliness Risk, Facility Risk, Comfort Risk",Less suitable for hygiene-sensitive travellers.,"Priority: improve housekeeping and hygiene checks; repair and inspect room facilities regularly; improve room comfort, noise control, and space expectations."
Too small. All pipe leaking. So many time Changed room due to the water leaking from the toilet. Toilet wet tilll inside bedroom. Need improvement in piping system.,translation_package_not_installed,False,Too small. All pipe leaking. So many time Changed room due to the water leaking from the toilet. Toilet wet tilll inside bedroom. Need improvement in piping system.,too small all pipe leaking so many time changed room due to the water leaking from the toilet toilet wet tilll inside bedroom need improvement in piping system,Too small. All pipe leaking. So many time Changed room due to the water leaking from the toilet. Toilet wet tilll inside bedroom. Need improvement in piping system.,negative,0,28,486,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.92,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Location, Facilities, Room Comfort.","Cleanliness, Location, Facilities, Room Comfort","Cleanliness Risk, Facility Risk, Comfort Risk",Less suitable for families or guests needing larger rooms.,"Priority: improve housekeeping and hygiene checks; repair and inspect room facilities regularly; improve room comfort, noise control, and space expectations."
"Very bad experience ,very small room , poor cleaning and bad bathroom not properly functioning, unclean bed linen. Not recommended",translation_package_not_installed,False,"Very bad experience ,very small room , poor cleaning and bad bathroom not properly functioning, unclean bed linen. Not recommended",very bad experience very small room poor cleaning and bad bathroom not properly functioning unclean bed linen not recommended,"Very bad experience ,very small room , poor cleaning and bad bathroom not properly functioning, unclean bed linen. Not recommended",negative,0,19,560,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.11,0.98,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Location, Room Comfort.","Cleanliness, Location, Room Comfort","Cleanliness Risk, Comfort Risk",Less suitable for families or guests needing larger rooms.,"Priority: improve housekeeping and hygiene checks; improve room comfort, noise control, and space expectations."
"Very disappointing stay. The toilet was in poor condition and appeared inadequately maintained, which made the room feel unhygienic. The clothes hanger was also in terrible condition and not practical for guests. Although the location is good, the overall room quality and maintenance need significant improvement.",translation_package_not_installed,False,"Very disappointing stay. The toilet was in poor condition and appeared inadequately maintained, which made the room feel unhygienic. The clothes hanger was also in terrible condition and not practical for guests. Although the location is good, the overall room quality and maintenance need significant improvement.",very disappointing stay the toilet was in poor condition and appeared inadequately maintained which made the room feel unhygienic the clothes hanger was also in terrible condition and not practical for guests although the location is good the overall room quality and maintenance need significant improvement,"Very disappointing stay. The toilet was in poor condition and appeared inadequately maintained, which made the room feel unhygienic. The clothes hanger was also in terrible condition and not practical for guests. Although the location is good, the overall room quality and maintenance need significant improvement.",negative,0,46,479,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.11,0.81,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Location, Room Comfort.","Cleanliness, Location, Room Comfort","Cleanliness Risk, Comfort Risk",Less suitable for hygiene-sensitive travellers.,"Priority: improve housekeeping and hygiene checks; improve room comfort, noise control, and space expectations."
"Very poor experience. The room was dirty with bugs on the bed and walls, and the sheets had hair and lint. Terrible soundproofing—I was woken up multiple times by loud water heater noises and people talking in the hallway. Even though it’s cheap, I wouldn’t recommend anyone stay here.",translation_package_not_installed,False,"Very poor experience. The room was dirty with bugs on the bed and walls, and the sheets had hair and lint. Terrible soundproofing—I was woken up multiple times by loud water heater noises and people talking in the hallway. Even though it’s cheap, I wouldn’t recommend anyone stay here.",very poor experience the room was dirty with bugs on the bed and walls and the sheets had hair and lint terrible soundproofing i was woken up multiple times by loud water heater noises and people talking in the hallway even though it s cheap i wouldn t recommend anyone stay here,"Very poor experience. The room was dirty with bugs on the bed and walls, and the sheets had hair and lint. Terrible soundproofing—I was woken up multiple times by loud water heater noises and people talking in the hallway. Even though it’s cheap, I wouldn’t recommend anyone stay here.",negative,0,52,481,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.14,0.82,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Facilities, Room Comfort, Value / Price.","Cleanliness, Facilities, Room Comfort, Value / Price","Cleanliness Risk, Facility Risk, Comfort Risk, Value / Pricing Risk",Less suitable for light sleepers or family travellers.,"Priority: improve housekeeping and hygiene checks; repair and inspect room facilities regularly; improve room comfort, noise control, and space expectations; review deposit, parking, and value transparency."
Water so small and the hotel is so dirty. Many cockroaches 🤮🤮,translation_package_not_installed,False,Water so small and the hotel is so dirty. Many cockroaches 🤮🤮,water so small and the hotel is so dirty many cockroaches,Water so small and the hotel is so dirty. Many cockroaches 🤮🤮,negative,0,11,541,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.98,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Location, Facilities, Room Comfort.","Cleanliness, Location, Facilities, Room Comfort","Cleanliness Risk, Facility Risk, Comfort Risk",Less suitable for families or guests needing larger rooms.,"Priority: improve housekeeping and hygiene checks; repair and inspect room facilities regularly; improve room comfort, noise control, and space expectations."
We check in supposed to be 3 pm but the room still not finished clean up yet then we should wait until. 4 pm .. The room is small even we order deluxe and looks not well maintain... Will not come for twice,translation_package_not_installed,False,We check in supposed to be 3 pm but the room still not finished clean up yet then we should wait until. 4 pm .. The room is small even we order deluxe and looks not well maintain... Will not come for twice,we check in supposed to be pm but the room still not finished clean up yet then we should wait until pm the room is small even we order deluxe and looks not well maintain will not come for twice,We check in supposed to be 3 pm but the room still not finished clean up yet then we should wait until. 4 pm .. The room is small even we order deluxe and looks not well maintain... Will not come for twice,negative,0,40,517,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.11,0.73,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Staff / Service, Location, Room Comfort.","Cleanliness, Staff / Service, Location, Room Comfort","Cleanliness Risk, Service Risk, Comfort Risk",Less suitable for families or guests needing larger rooms.,"Priority: improve housekeeping and hygiene checks; improve front-desk response and service training; improve room comfort, noise control, and space expectations."
"We had booked for 5 nights but left after a terrible night in a tiny room that had no ventilation. We woke up to everything in the room ring incredibly moist. Even inside my wife’s purse felt wet. The water on the floor of the shower didn’t evaporate due to lack of ventilation. The cord on the kettle was too short to set the kettle on the floor or shelf so it couldn’t be used. I asked to get a chair or small stand for the kettle but no one came. Room 205 was a windowless, wet closet with no ventilation.. I have gotten no response to my questions nor any response about a refund. Superior queen is a joke.",translation_package_not_installed,False,"We had booked for 5 nights but left after a terrible night in a tiny room that had no ventilation. We woke up to everything in the room ring incredibly moist. Even inside my wife’s purse felt wet. The water on the floor of the shower didn’t evaporate due to lack of ventilation. The cord on the kettle was too short to set the kettle on the floor or shelf so it couldn’t be used. I asked to get a chair or small stand for the kettle but no one came. Room 205 was a windowless, wet closet with no ventilation.. I have gotten no response to my questions nor any response about a refund. Superior queen is a joke.",we had booked for nights but left after a terrible night in a tiny room that had no ventilation we woke up to everything in the room ring incredibly moist even inside my wife s purse felt wet the water on the floor of the shower didn t evaporate due to lack of ventilation the cord on the kettle was too short to set the kettle on the floor or shelf so it couldn t be used i asked to get a chair or small stand for the kettle but no one came room was a windowless wet closet with no ventilation i have gotten no response to my questions nor any response about a refund superior queen is a joke,"We had booked for 5 nights but left after a terrible night in a tiny room that had no ventilation. We woke up to everything in the room ring incredibly moist. Even inside my wife’s purse felt wet. The water on the floor of the shower didn’t evaporate due to lack of ventilation. The cord on the kettle was too short to set the kettle on the floor or shelf so it couldn’t be used. I asked to get a chair or small stand for the kettle but no one came. Room 205 was a windowless, wet closet with no ventilation.. I have gotten no response to my questions nor any response about a refund. Superior queen is a joke.",negative,0,121,543,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.8,"Negative wording or complaint terms are stronger; main issue area(s): Staff / Service, Location, Facilities, Room Comfort, Value / Price.","Staff / Service, Location, Facilities, Room Comfort, Value / Price","Service Risk, Facility Risk, Comfort Risk, Value / Pricing Risk",Less suitable for families or guests needing larger rooms.,"Priority: repair and inspect room facilities regularly; improve front-desk response and service training; improve room comfort, noise control, and space expectations; review deposit, parking, and value transparency."
"different deluxe and standard was the window, we got window like toilet, the room was very very different from the picture, this was the worst budget hotel i go",translation_package_not_installed,False,"different deluxe and standard was the window, we got window like toilet, the room was very very different from the picture, this was the worst budget hotel i go",different deluxe and standard was the window we got window like toilet the room was very very different from the picture this was the worst budget hotel i go,"different deluxe and standard was the window, we got window like toilet, the room was very very different from the picture, this was the worst budget hotel i go",negative,0,29,570,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.84,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Room Comfort, Value / Price.","Cleanliness, Room Comfort, Value / Price","Cleanliness Risk, Comfort Risk, Value / Pricing Risk",Less suitable for hygiene-sensitive travellers.,"Priority: improve housekeeping and hygiene checks; improve room comfort, noise control, and space expectations; review deposit, parking, and value transparency."
"kamar terlalu kecil, sangat berbeda jauh dengan foto. toilet kotor😞😭",translation_package_not_installed,False,"kamar terlalu kecil, sangat berbeda jauh dengan foto. toilet kotor😞😭",kamar terlalu kecil sangat berbeda jauh dengan foto toilet kotor negative emoji negative emoji,"kamar terlalu kecil, sangat berbeda jauh dengan foto. toilet kotor negative emoji negative emoji",negative,0,14,523,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.08,0.76,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Room Comfort.","Cleanliness, Room Comfort","Cleanliness Risk, Comfort Risk",Less suitable for hygiene-sensitive travellers.,"Priority: improve housekeeping and hygiene checks; improve room comfort, noise control, and space expectations."
mayb sbb kami lewat checking so bilik yang diberikan tidak sperti dalam iklan,translation_package_not_installed,False,mayb sbb kami lewat checking so bilik yang diberikan tidak sperti dalam iklan,mayb sbb kami lewat checking so bilik yang diberikan tidak sperti dalam iklan,mayb sbb kami lewat checking so bilik yang diberikan tidak sperti dalam iklan,negative,0,13,504,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.08,0.72,Negative wording or complaint terms are stronger; main issue area(s): General Experience.,General Experience,Low Risk,May suit budget travellers only if they can accept basic conditions.,Priority: review the complaint and improve guest experience.
"room is not like a photos and , bad smell and bedsheet . i have to stay their places for a last minute. and do not stay their if you have a child",translation_package_not_installed,False,"room is not like a photos and , bad smell and bedsheet . i have to stay their places for a last minute. and do not stay their if you have a child",room is not like a photos and bad smell and bedsheet i have to stay their places for a last minute and do not stay their if you have a child,"room is not like a photos and , bad smell and bedsheet . i have to stay their places for a last minute. and do not stay their if you have a child",negative,0,31,518,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.88,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Room Comfort.","Cleanliness, Room Comfort","Cleanliness Risk, Comfort Risk",May suit budget travellers only if they can accept basic conditions.,"Priority: improve housekeeping and hygiene checks; improve room comfort, noise control, and space expectations."
"the rooms in front are bad. it's so LOUD, you can hear everything, it starts to get quiet around 2am.",translation_package_not_installed,False,"the rooms in front are bad. it's so LOUD, you can hear everything, it starts to get quiet around 2am.",the rooms in front are bad it is so loud you can hear everything it starts to get quiet around am,"the rooms in front are bad. it's so LOUD, you can hear everything, it starts to get quiet around 2am.",negative,0,21,503,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.11,0.73,Negative wording or complaint terms are stronger; main issue area(s): Room Comfort.,Room Comfort,Comfort Risk,May suit budget travellers only if they can accept basic conditions.,"Priority: improve room comfort, noise control, and space expectations."
the staff is unwelcoming and the room is dirty. not gonna stay here again.,translation_package_not_installed,False,the staff is unwelcoming and the room is dirty. not gonna stay here again.,the staff is unwelcoming and the room is dirty not gonna stay here again,the staff is unwelcoming and the room is dirty. not gonna stay here again.,negative,0,14,501,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.08,0.76,"Negative wording or complaint terms are stronger; main issue area(s): Cleanliness, Staff / Service, Room Comfort.","Cleanliness, Staff / Service, Room Comfort","Cleanliness Risk, Service Risk, Comfort Risk",Less suitable for hygiene-sensitive travellers.,"Priority: improve housekeeping and hygiene checks; improve front-desk response and service training; improve room comfort, noise control, and space expectations."
the staff was trying to scam me by ordering fake grab car when I have already gave her the money the room is so small you wouldn’t able to breath,translation_package_not_installed,False,the staff was trying to scam me by ordering fake grab car when I have already gave her the money the room is so small you wouldn’t able to breath,the staff was trying to scam me by ordering fake grab car when i have already gave her the money the room is so small you wouldn t able to breath,the staff was trying to scam me by ordering fake grab car when I have already gave her the money the room is so small you wouldn’t able to breath,negative,0,31,519,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,high,0.08,0.8,"Negative wording or complaint terms are stronger; main issue area(s): Staff / Service, Location, Room Comfort, Value / Price.","Staff / Service, Location, Room Comfort, Value / Price","Service Risk, Comfort Risk, Value / Pricing Risk, Safety / Trust Risk",Less suitable for families or guests needing larger rooms.,"Priority: improve front-desk response and service training; improve room comfort, noise control, and space expectations; review deposit, parking, and value transparency."
untuk tidur sahaja boleh tapi untuk jalan2x beli brg tak sesuai..bilik terlalu sempit.SOLAT PUN TAK LEPAS,translation_package_not_installed,False,untuk tidur sahaja boleh tapi untuk jalan2x beli brg tak sesuai..bilik terlalu sempit.SOLAT PUN TAK LEPAS,untuk tidur sahaja boleh tapi untuk jalan x beli brg tak sesuai bilik terlalu sempit solat pun tak lepas,untuk tidur sahaja boleh tapi untuk jalan2x beli brg tak sesuai..bilik terlalu sempit.SOLAT PUN TAK LEPAS,negative,0,19,484,Agoda,Swing & Pillows - Sungei Wang Bukit Bintang,medium,0.08,0.76,Negative wording or complaint terms are stronger; main issue area(s): Room Comfort.,Room Comfort,Comfort Risk,Less suitable for families or guests needing larger rooms.,"Priority: improve room comfort, noise control, and space expectations."
"And the administration through whatsapp was very rude by snapping my explanation and very unprofessional with defensive by verbally said he was from 6 star hotel experienced. I wondered why working at non star apartment service, degraded? 😎",translation_package_not_installed,False,"And the administration through whatsapp was very rude by snapping my explanation and very unprofessional with defensive by verbally said he was from 6 star hotel experienced. I wondered why working at non star apartment service, degraded? 😎",and the administration through whatsapp was very rude by snapping my explanation and very unprofessional with defensive by verbally said he was from star hotel experienced i wondered why working at non star apartment service degraded,"And the administration through whatsapp was very rude by snapping my explanation and very unprofessional with defensive by verbally said he was from 6 star hotel experienced. I wondered why working at non star apartment service, degraded? 😎",negative,0,36,575,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,0.0,4.0,Negative indicators: rude,Service,Service Risk,General traveller suitability,Improve front desk/staff service training
"Clean, except the time we stay elevator is not working most of the time",translation_package_not_installed,False,"Clean, except the time we stay elevator is not working most of the time",clean except the time we stay elevator is not working most of the time,"Clean, except the time we stay elevator is not working most of the time",negative,0,14,595,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,3.0,5.4,Negative indicators: not working; positive point(s): clean,Cleanliness; Facilities; Accessibility,Facility/Maintenance Risk,General traveller suitability,Improve room facilities and maintenance
Dirty & very strong smells of cigarettes .,translation_package_not_installed,False,Dirty & very strong smells of cigarettes .,dirty very strong smells of cigarettes,Dirty & very strong smells of cigarettes .,negative,0,6,580,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,0.0,4.0,Negative indicators: dirty,Cleanliness,Cleanliness Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness"
"From the time we walked in, it was terrible. Because my middle name was missing from the initial booking they refused me our room till it was rectified. This was at 23:00, after a long flight and a 1 hour taxi ride to our accomodation. After this was rectified they demanded a MR 500 deposit for the room. I offered my card and was told cash only. They offered to walk me to the closest ATM machine. I ended up paying in AUD. Walked into our room, and enjoyed the constant clanging from the elevator all night. Cleanliness was ok, but I have experienced a lot better. Use Grab,as the Taxi's out the front charge a premium up to 300% more then Grab.",translation_package_not_installed,False,"From the time we walked in, it was terrible. Because my middle name was missing from the initial booking they refused me our room till it was rectified. This was at 23:00, after a long flight and a 1 hour taxi ride to our accomodation. After this was rectified they demanded a MR 500 deposit for the room. I offered my card and was told cash only. They offered to walk me to the closest ATM machine. I ended up paying in AUD. Walked into our room, and enjoyed the constant clanging from the elevator all night. Cleanliness was ok, but I have experienced a lot better. Use Grab,as the Taxi's out the front charge a premium up to 300% more then Grab.",from the time we walked in it was terrible because my middle name was missing from the initial booking they refused me our room till it was rectified this was at after a long flight and a hour taxi ride to our accomodation after this was rectified they demanded a mr deposit for the room i offered my card and was told cash only they offered to walk me to the closest atm machine i ended up paying in aud walked into our room and enjoyed the constant clanging from the elevator all night cleanliness was okay but i have experienced a lot better use grab as the taxi s out the front charge a premium up to more then grab,"From the time we walked in, it was terrible. Because my middle name was missing from the initial booking they refused me our room till it was rectified. This was at 23:00, after a long flight and a 1 hour taxi ride to our accomodation. After this was rectified they demanded a MR 500 deposit for the room. I offered my card and was told cash only. They offered to walk me to the closest ATM machine. I ended up paying in AUD. Walked into our room, and enjoyed the constant clanging from the elevator all night. Cleanliness was okay, but I have experienced a lot better. Use Grab,as the Taxi's out the front charge a premium up to 300% more then Grab.",negative,0,121,594,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,4.73,5.0,"Negative indicators: terrible; positive point(s): enjoyed, ok",Cleanliness; Service; Facilities; Accessibility,Cleanliness Risk; Facility/Maintenance Risk; Service Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness; Improve room facilities and maintenance; Improve front desk/staff service training"
Great location but very poor service. It took more than 30 mins for check in. Only 2 counters opened to cater to very long queue. Only 1 free parking provided for our big group. The cleanliness inside the apartment is just average. The worst part is we were stuck at lift lobby prior to check out. Only 3 out of 4 lifts were operating and always full. We were stuck with other 3 families. Contacted the hotel staff via phone and the only solution they provided is for us to wait. So we waited from 11.45am till we managed to get into the lift around 2.00pm. Worst experience ever. Never coming back here.,translation_package_not_installed,False,Great location but very poor service. It took more than 30 mins for check in. Only 2 counters opened to cater to very long queue. Only 1 free parking provided for our big group. The cleanliness inside the apartment is just average. The worst part is we were stuck at lift lobby prior to check out. Only 3 out of 4 lifts were operating and always full. We were stuck with other 3 families. Contacted the hotel staff via phone and the only solution they provided is for us to wait. So we waited from 11.45am till we managed to get into the lift around 2.00pm. Worst experience ever. Never coming back here.,great location but very poor service it took more than mins for check in only counters opened to cater to very long queue only free parking provided for our big group the cleanliness inside the apartment is just average the worst part is we were stuck at lift lobby prior to check out only out of lifts were operating and always full we were stuck with other families contacted the hotel staff via phone and the only solution they provided is for us to wait so we waited from am till we managed to get into the lift around pm worst experience ever never coming back here,Great location but very poor service. It took more than 30 mins for check in. Only 2 counters opened to cater to very long queue. Only 1 free parking provided for our big group. The cleanliness inside the apartment is just average. The worst part is we were stuck at lift lobby prior to check out. Only 3 out of 4 lifts were operating and always full. We were stuck with other 3 families. Contacted the hotel staff via phone and the only solution they provided is for us to wait. So we waited from 11.45am till we managed to get into the lift around 2.00pm. Worst experience ever. Never coming back here.,negative,0,107,605,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,4.0,17.55,"Negative indicators: worst, poor; positive point(s): great location",Location; Cleanliness; Service; Facilities; Parking; Accessibility,Cleanliness Risk; Parking Risk; Facility/Maintenance Risk; Service Risk,Suitable for convenience-focused travellers; Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness; Improve parking information or parking availability; Improve room facilities and maintenance"
Guard and suite staff are rude,translation_package_not_installed,False,Guard and suite staff are rude,guard and suite staff are rude,Guard and suite staff are rude,negative,0,6,603,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,0.0,4.0,Negative indicators: rude,Service,Service Risk,General traveller suitability,Improve front desk/staff service training
Hotel location and view are nice but the service is not good. I give three stars ⭐️⭐️⭐️,translation_package_not_installed,False,Hotel location and view are nice but the service is not good. I give three stars ⭐️⭐️⭐️,hotel location and view are nice but the service is not good i give three stars positive emoji positive emoji positive emoji,Hotel location and view are nice but the service is not good. I give three stars positive emoji ️ positive emoji ️ positive emoji ️,negative,0,22,591,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,4.7,8.1,"Negative indicators: not good; positive point(s): nice, good",Location; Service,Service Risk,General traveller suitability,Improve front desk/staff service training
I been fine because of the towel dirty! Feel they are cheating money! Bad services!!! Will not visit again ANYMORE!!!,translation_package_not_installed,False,I been fine because of the towel dirty! Feel they are cheating money! Bad services!!! Will not visit again ANYMORE!!!,i been fine because of the towel dirty feel they are cheating money bad services will not visit again anymore,I been fine because of the towel dirty! Feel they are cheating money! Bad services!!! Will not visit again ANYMORE!!!,negative,0,20,597,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,1.0,10.5,"Negative indicators: bad services, dirty, bad; positive point(s): fine",Cleanliness,Cleanliness Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness"
"Location is great, easy access to nearby attractions. No klcc view from room. Not valuable for money, hence we can get many others service apartments with klcc view from the room. Bathroom is big and decent. Housekeeping failed, dirty kitchen, smelly sofa.",translation_package_not_installed,False,"Location is great, easy access to nearby attractions. No klcc view from room. Not valuable for money, hence we can get many others service apartments with klcc view from the room. Bathroom is big and decent. Housekeeping failed, dirty kitchen, smelly sofa.",location is great easy access to nearby attractions no klcc view from room not valuable for money hence we can get many others service apartments with klcc view from the room bathroom is big and decent housekeeping failed dirty kitchen smelly sofa,"Location is great, easy access to nearby attractions. No klcc view from room. Not valuable for money, hence we can get many others service apartments with klcc view from the room. Bathroom is big and decent. Housekeeping failed, dirty kitchen, smelly sofa.",negative,0,42,598,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,4.5,8.0,"Negative indicators: smelly, dirty; positive point(s): easy access, decent",Location; Cleanliness; Service,Cleanliness Risk; Service Risk,Suitable for convenience-focused travellers; Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness; Improve front desk/staff service training"
Nice view and facility but the bed sheet very dirty.,translation_package_not_installed,False,Nice view and facility but the bed sheet very dirty.,nice view and facility but the bed sheet very dirty,Nice view and facility but the bed sheet very dirty.,negative,0,10,579,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,2.0,5.4,Negative indicators: dirty; positive point(s): nice,Cleanliness; Facilities; Comfort/Noise,Cleanliness Risk; Facility/Maintenance Risk,Not ideal for cleanliness-sensitive guests,"Improve room, linen and towel cleanliness; Improve room facilities and maintenance"
No service at all !the staff is awful!totally not helpful!!espcially the reception!not even a smile!terrible!,translation_package_not_installed,False,No service at all !the staff is awful!totally not helpful!!espcially the reception!not even a smile!terrible!,no service at all the staff is awful totally not helpful espcially the reception not even a smile terrible,No service at all !the staff is awful!totally not helpful!!espcially the reception!not even a smile!terrible!,negative,0,19,587,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,2.0,12.0,"Negative indicators: not helpful, terrible; positive point(s): helpful",Service,Service Risk,General traveller suitability,Improve front desk/staff service training
"Not recommended, my first stay and will never come back.",translation_package_not_installed,False,"Not recommended, my first stay and will never come back.",not recommended my first stay and will never come back,"Not recommended, my first stay and will never come back.",negative,0,10,608,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,4.0,12.0,"Negative indicators: not recommended, never come back; positive point(s): recommended",General,No major risk detected,General traveller suitability,No major improvement issue detected
Not worth the money,translation_package_not_installed,False,Not worth the money,not worth the money,Not worth the money,negative,0,4,590,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,0.0,11.0,"Negative indicators: not worth the money, not worth",General,Breakfast/Food Risk,General traveller suitability,"Improve breakfast menu, quality or service"
"Overall,all is ok Except the toilet floor , it is really terrible slippy Fall down and hurt my axx . That why I remember to submit my review even after a year . Thank",translation_package_not_installed,False,"Overall,all is ok Except the toilet floor , it is really terrible slippy Fall down and hurt my axx . That why I remember to submit my review even after a year . Thank",overall all is okay except the toilet floor it is really terrible slippy fall down and hurt my axx that why i remember to submit my review even after a year thank,"Overall,all is okay Except the toilet floor , it is really terrible slippy Fall down and hurt my axx . That why I remember to submit my review even after a year . Thank",negative,0,32,589,Agoda,"THE PLATINUM SUITES ,1020 Jalan Sultan Ismail, 50250 Kuala Lumpur, Kuala Lumpur City Centre, Kuala Lumpur, Malaysia, 50250",medium,0.5,6.75,Negative indicators: terrible; positive point(s): ok,General,No major risk detected,General traveller suitability,No major improvement issue detected
